Date,AAPL,MSFT,spread,spread_zscore,vol_ratio,spread_momentum
2023-07-25,191.4833221435547,345.0387878417969,153.5554656982422,1.20599888093118,1.053755394832301,4.9102630615234375
2023-07-26,192.35360717773438,332.0523681640625,139.69876098632812,-1.1791505824688018,1.2770217836674718,-13.856704711914062
2023-07-27,191.08773803710938,325.1217346191406,134.03399658203125,-1.8804167823249196,1.211447910240126,-5.664764404296875
2023-07-28,193.6689453125,332.6421813964844,138.97323608398438,-1.0670023927138335,1.4061925444786525,4.939239501953125
2023-07-31,194.2821044921875,330.2336730957031,135.95156860351562,-1.4003698743485309,1.4162250791441757,-3.02166748046875
2023-08-01,193.4513702392578,330.64654541015625,137.19517517089844,-1.1507340938853579,1.2781184326946617,1.2436065673828125
2023-08-02,190.45481872558594,321.9562072753906,131.5013885498047,-1.7142663768835384,1.0391829087912028,-5.69378662109375
2023-08-03,189.06036376953125,321.1304626464844,132.07009887695312,-1.4587340917122795,0.9494563822791742,0.5687103271484375
2023-08-04,179.98167419433594,322.2314758300781,142.2498016357422,-0.22116655399905433,0.6403179394724522,10.179702758789062
2023-08-07,176.87632751464844,324.52203369140625,147.6457061767578,0.38527010082301527,0.7233914116717695,5.395904541015625
2023-08-08,177.81585693359375,320.5307922363281,142.71493530273438,-0.2261653165020582,0.7262558691114027,-4.9307708740234375
2023-08-09,176.22360229492188,316.77545166015625,140.55184936523438,-0.467397228541379,0.47743135844240614,-2.1630859375
2023-08-10,176.00601196289062,317.4635925292969,141.45758056640625,-0.3165221582891358,0.5090479916818119,0.905731201171875
2023-08-11,176.06544494628906,315.5760803222656,139.51063537597656,-0.49080882832303274,0.48444257486077186,-1.9469451904296875
2023-08-14,177.71925354003906,318.55474853515625,140.8354949951172,-0.2850090202066901,0.5230828118552852,1.324859619140625
2023-08-15,175.728759765625,316.41168212890625,140.68292236328125,-0.2060106259815085,0.565248545703832,-0.1525726318359375
2023-08-16,174.85726928710938,315.6432800292969,140.7860107421875,-0.08869114970556136,0.4536712622972939,0.10308837890625
2023-08-17,172.31222534179688,312.175537109375,139.86331176757812,-0.1695458357223541,0.5484624833554127,-0.922698974609375
2023-08-18,172.7974853515625,311.781494140625,138.9840087890625,-0.25809666548682936,0.5415601312908487,-0.879302978515625
2023-08-21,174.13436889648438,317.1013488769531,142.96697998046875,0.5873384312746589,0.7254731510964951,3.98297119140625
2023-08-22,175.51089477539062,317.67266845703125,142.16177368164062,0.6945234046099212,0.7274211335634544,-0.805206298828125
2023-08-23,179.3631591796875,322.1452941894531,142.78213500976562,0.8012156977120849,0.9430908111643559,0.620361328125
2023-08-24,174.6691436767578,315.21966552734375,140.55052185058594,0.1569653993377746,1.2485092114906455,-2.2316131591796875
2023-08-25,176.8774871826172,318.18499755859375,141.30751037597656,0.3302837687748119,1.3889218518946194,0.756988525390625
